IdOrganizacao;IdParticipante;IdCfop;IdModelo;IdSituacao;DataDoMovimento;TotalDoDocumentoFiscal;Operacao;Emissao;CstICMS;AliquotaIcms;TipoDoFrete;SufixoDoCFOP;NumeroSatEcf;QuantidadeDeDocumentos;TotalDoItem;ValorDesconto;ValorIcms;ValorIpi;ValorPis;ValorCofins;ValorIcmsSt;ValorPisSt;ValorCofinsSt;BaseDeCalculoIcms;BaseDeCalculoIcmsSt;ValorDaReducaoDaBaseDeCalculo;ValorFrete;ValorSeguro;ValorOutrasDespesasAcessorias
Saida;CONSUMIDORFINAL3151800;5102;;;16012018;6.119,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;3.565,4;0;299,49;0;0;0;0;0;0;3.565,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;16012018;6.119,4;Saida;Propria;;0;Sem cobranca de frete;;1;1;241,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;16012018;6.119,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.312,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;17012018;5.042,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;2.906,4;0;244,14;0;0;0;0;0;0;2.906,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;17012018;5.042,7;Saida;Propria;;0;Sem cobranca de frete;;1;1;135,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;17012018;5.042,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.000,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;18012018;5.039,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;3.035,1;0;254,95;0;0;0;0;0;0;3.035,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;18012018;5.039,8;Saida;Propria;;0;Sem cobranca de frete;;1;1;58,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;18012018;5.039,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.946,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;19012018;6.860,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;3.707,2;0;311,4;0;0;0;0;0;0;3.707,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;19012018;6.860,1;Saida;Propria;;0;Sem cobranca de frete;;1;1;354,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;19012018;6.860,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.798,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;20012018;7.857,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;4.769,8;0;400,66;0;0;0;0;0;0;4.769,8;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;20012018;7.857,1;Saida;Propria;;0;Sem cobranca de frete;;1;1;182,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;20012018;7.857,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.904,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;21012018;7.775,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;4.190,3;0;351,99;0;0;0;0;0;0;4.190,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;21012018;7.775,4;Saida;Propria;;0;Sem cobranca de frete;;1;1;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;21012018;7.775,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;3.351,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;22012018;3.541,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;2.069,2;0;173,81;0;0;0;0;0;0;2.069,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;22012018;3.541,1;Saida;Propria;;0;Sem cobranca de frete;;1;1;130,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;22012018;3.541,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.341,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;23012018;2.737,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;1.497,2;0;125,76;0;0;0;0;0;0;1.497,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;23012018;2.737,5;Saida;Propria;;0;Sem cobranca de frete;;1;1;147,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;23012018;2.737,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.092,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;24012018;4.201,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;2.214,2;0;185,99;0;0;0;0;0;0;2.214,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;24012018;4.201,2;Saida;Propria;;0;Sem cobranca de frete;;1;1;164,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;24012018;4.201,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.822,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;25012018;3.668,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;2.128;0;178,75;0;0;0;0;0;0;2.128;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;25012018;3.668,1;Saida;Propria;;0;Sem cobranca de frete;;1;1;114,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;25012018;3.668,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.425,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;26012018;7.042,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;3.822,2;0;321,06;0;0;0;0;0;0;3.822,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;26012018;7.042,8;Saida;Propria;;0;Sem cobranca de frete;;1;1;320,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;26012018;7.042,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.899,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;27012018;9.844,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;5.540,4;0;465,39;0;0;0;0;0;0;5.540,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;27012018;9.844,9;Saida;Propria;;0;Sem cobranca de frete;;1;1;293,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;27012018;9.844,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;4.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;28012018;7.414,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;4.025,2;0;338,12;0;0;0;0;0;0;4.025,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;28012018;7.414,3;Saida;Propria;;0;Sem cobranca de frete;;1;1;489,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;28012018;7.414,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.899,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;29012018;4.309,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;2.349,4;0;197,35;0;0;0;0;0;0;2.349,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;29012018;4.309,4;Saida;Propria;;0;Sem cobranca de frete;;1;1;228,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;29012018;4.309,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.731,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;30012018;3.248,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;1.858;0;156,07;0;0;0;0;0;0;1.858;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;30012018;3.248,2;Saida;Propria;;0;Sem cobranca de frete;;1;1;135,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;30012018;3.248,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;1.254,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;31012018;6.619,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;1;1;3.571,4;0;300;0;0;0;0;0;0;3.571,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;31012018;6.619,2;Saida;Propria;;0;Sem cobranca de frete;;1;1;402,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;31012018;6.619,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;1;1;2.645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;1012018;6.247,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.421;0;287,36;0;0;0;0;0;0;3.421;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;1012018;6.247,3;Saida;Propria;;0;Sem cobranca de frete;;2;1;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;1012018;6.247,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.579,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;2012018;1.708,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;927,8;0;77,94;0;0;0;0;0;0;927,8;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;2012018;1.708,5;Saida;Propria;;0;Sem cobranca de frete;;2;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;2012018;1.708,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;753,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;3012018;4.118,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.229,7;0;187,29;0;0;0;0;0;0;2.229,7;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;3012018;4.118,6;Saida;Propria;;0;Sem cobranca de frete;;2;1;210,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;3012018;4.118,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.678,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;4012018;2.912,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.665,9;0;139,94;0;0;0;0;0;0;1.665,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;4012018;2.912,5;Saida;Propria;;0;Sem cobranca de frete;;2;1;37,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;4012018;2.912,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.209,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;5012018;6.351,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.377,9;0;283,74;0;0;0;0;0;0;3.377,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;5012018;6.351,8;Saida;Propria;;0;Sem cobranca de frete;;2;1;275,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;5012018;6.351,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.698,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;6012018;7.209,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.939,2;0;330,89;0;0;0;0;0;0;3.939,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;6012018;7.209,3;Saida;Propria;;0;Sem cobranca de frete;;2;1;339,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;6012018;7.209,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.930,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;7012018;5.661,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.861,4;0;240,36;0;0;0;0;0;0;2.861,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;7012018;5.661,8;Saida;Propria;;0;Sem cobranca de frete;;2;1;428,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;7012018;5.661,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.371,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;8012018;4.710,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.624;0;220,42;0;0;0;0;0;0;2.624;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;8012018;4.710,1;Saida;Propria;;0;Sem cobranca de frete;;2;1;265,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;8012018;4.710,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.820,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;9012018;3.798,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.076,9;0;174,46;0;0;0;0;0;0;2.076,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;9012018;3.798,7;Saida;Propria;;0;Sem cobranca de frete;;2;1;111,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;9012018;3.798,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.610;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;10012018;4.394,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.426,1;0;203,79;0;0;0;0;0;0;2.426,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;10012018;4.394,3;Saida;Propria;;0;Sem cobranca de frete;;2;1;71,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;10012018;4.394,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.896,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;11012018;3.344,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.907,8;0;160,26;0;0;0;0;0;0;1.907,8;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;11012018;3.344,7;Saida;Propria;;0;Sem cobranca de frete;;2;1;83,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;11012018;3.344,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.353,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;12012018;6.916,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.777,5;0;317,31;0;0;0;0;0;0;3.777,5;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;12012018;6.916,7;Saida;Propria;;0;Sem cobranca de frete;;2;1;289,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;12012018;6.916,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.850;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;13012018;7.143;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.629,6;0;304,89;0;0;0;0;0;0;3.629,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;13012018;7.143;Saida;Propria;;0;Sem cobranca de frete;;2;1;372,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;13012018;7.143;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;3.141,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;14012018;5.503,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.979,6;0;250,29;0;0;0;0;0;0;2.979,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;14012018;5.503,4;Saida;Propria;;0;Sem cobranca de frete;;2;1;192,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;14012018;5.503,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.331,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;15012018;1.379,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;852,6;0;71,62;0;0;0;0;0;0;852,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;15012018;1.379,2;Saida;Propria;;0;Sem cobranca de frete;;2;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;15012018;1.379,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;492,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;16012018;2.831,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.581,2;0;132,82;0;0;0;0;0;0;1.581,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;16012018;2.831,6;Saida;Propria;;0;Sem cobranca de frete;;2;1;106,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;16012018;2.831,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.143,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;17012018;5.606,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.186,6;0;267,67;0;0;0;0;0;0;3.186,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;17012018;5.606,6;Saida;Propria;;0;Sem cobranca de frete;;2;1;178,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;17012018;5.606,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.241,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;18012018;4.780,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.795,9;0;234,86;0;0;0;0;0;0;2.795,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;18012018;4.780,6;Saida;Propria;;0;Sem cobranca de frete;;2;1;175,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;18012018;4.780,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.808,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;19012018;4.626,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.517,3;0;211,45;0;0;0;0;0;0;2.517,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;19012018;4.626,3;Saida;Propria;;0;Sem cobranca de frete;;2;1;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;19012018;4.626,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;20012018;6.385,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.716,7;0;312,2;0;0;0;0;0;0;3.716,7;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;20012018;6.385,1;Saida;Propria;;0;Sem cobranca de frete;;2;1;125,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;20012018;6.385,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.542,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;21012018;7.976,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;4.456;0;374,3;0;0;0;0;0;0;4.456;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;21012018;7.976,4;Saida;Propria;;0;Sem cobranca de frete;;2;1;292,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;21012018;7.976,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;3.228,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;22012018;3.111,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.754;0;147,34;0;0;0;0;0;0;1.754;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;22012018;3.111,4;Saida;Propria;;0;Sem cobranca de frete;;2;1;82,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;22012018;3.111,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.274,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;23012018;5.143,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.821;0;236,96;0;0;0;0;0;0;2.821;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;23012018;5.143,7;Saida;Propria;;0;Sem cobranca de frete;;2;1;210,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;23012018;5.143,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.112,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;24012018;4.727,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.550,8;0;214,27;0;0;0;0;0;0;2.550,8;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;24012018;4.727,6;Saida;Propria;;0;Sem cobranca de frete;;2;1;177,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;24012018;4.727,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.999,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;25012018;2.396,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.385,6;0;116,39;0;0;0;0;0;0;1.385,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;25012018;2.396,9;Saida;Propria;;0;Sem cobranca de frete;;2;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;25012018;2.396,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;989,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;26012018;3.038,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.827,6;0;153,52;0;0;0;0;0;0;1.827,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;26012018;3.038,2;Saida;Propria;;0;Sem cobranca de frete;;2;1;69,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;26012018;3.038,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.141,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;27012018;4.362;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;2.486;0;208,82;0;0;0;0;0;0;2.486;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;27012018;4.362;Saida;Propria;;0;Sem cobranca de frete;;2;1;160,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;27012018;4.362;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.715,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;28012018;6.449,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;3.522,3;0;295,87;0;0;0;0;0;0;3.522,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;28012018;6.449,3;Saida;Propria;;0;Sem cobranca de frete;;2;1;163,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;28012018;6.449,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;2.763,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;29012018;2.719,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.529,5;0;128,48;0;0;0;0;0;0;1.529,5;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;29012018;2.719,2;Saida;Propria;;0;Sem cobranca de frete;;2;1;109,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;29012018;2.719,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.079,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5102;;;30012018;3.334;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;2;1;1.734,6;0;145,71;0;0;0;0;0;0;1.734,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;;;;30012018;3.334;Saida;Propria;;0;Sem cobranca de frete;;2;1;169,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3151800;5405;;;30012018;3.334;Saida;Propria;60;0;Sem cobranca de frete;X.405;2;1;1.429,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
