organizaca;participante;dataMovimentoC420;dataMovimentoC490;valorTotalNFeC420;valorTotalNFeC490;operacao;emissao;modFrete;satECF;quantidade;valorTotalC420;valorTotalC490;cstICMS;CFOP;sufixoCFOP;aliquotaICMS;baseICMS;valorICMS
42591651137521;CONSUMIDORFINAL3106200;19012018;19012018;2.550,8;2.550,8;Saida;Propria;Sem cobranca de frete;13;1.0;1.073,9;1.073,9;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;20012018;20012018;801,9;801,9;Saida;Propria;Sem cobranca de frete;13;1.0;422,8;422,8;0;5102;X.102;8.4;422.80;35,52
42591651137521;CONSUMIDORFINAL3106200;20012018;;801,9;0;Saida;Propria;Sem cobranca de frete;13;1.0;104,7;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;20012018;20012018;801,9;801,9;Saida;Propria;Sem cobranca de frete;13;1.0;274,4;274,4;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;21012018;21012018;640,1;640,1;Saida;Propria;Sem cobranca de frete;13;1.0;360,7;360,7;0;5102;X.102;8.4;360.70;30,3
42591651137521;CONSUMIDORFINAL3106200;21012018;;640,1;0;Saida;Propria;Sem cobranca de frete;13;1.0;38,9;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;21012018;21012018;640,1;640,1;Saida;Propria;Sem cobranca de frete;13;1.0;240,5;240,5;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;22012018;22012018;1.603,9;1.603,9;Saida;Propria;Sem cobranca de frete;13;1.0;872;872;0;5102;X.102;8.4;872.00;73,25
42591651137521;CONSUMIDORFINAL3106200;22012018;;1.603,9;0;Saida;Propria;Sem cobranca de frete;13;1.0;76,9;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;22012018;22012018;1.603,9;1.603,9;Saida;Propria;Sem cobranca de frete;13;1.0;655;655;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;23012018;23012018;2.159,3;2.159,3;Saida;Propria;Sem cobranca de frete;13;1.0;1.149,9;1.149,9;0;5102;X.102;8.4;1149.90;96,59
42591651137521;CONSUMIDORFINAL3106200;23012018;;2.159,3;0;Saida;Propria;Sem cobranca de frete;13;1.0;289,5;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;23012018;23012018;2.159,3;2.159,3;Saida;Propria;Sem cobranca de frete;13;1.0;719,9;719,9;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;24012018;24012018;1.339,3;1.339,3;Saida;Propria;Sem cobranca de frete;13;1.0;721,9;721,9;0;5102;X.102;8.4;721.90;60,64
42591651137521;CONSUMIDORFINAL3106200;24012018;;1.339,3;0;Saida;Propria;Sem cobranca de frete;13;1.0;21;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;24012018;24012018;1.339,3;1.339,3;Saida;Propria;Sem cobranca de frete;13;1.0;596,4;596,4;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;26012018;26012018;1.850,2;1.850,2;Saida;Propria;Sem cobranca de frete;13;1.0;977,6;977,6;0;5102;X.102;8.4;977.60;82,12
42591651137521;CONSUMIDORFINAL3106200;26012018;;1.850,2;0;Saida;Propria;Sem cobranca de frete;13;1.0;80,8;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;26012018;26012018;1.850,2;1.850,2;Saida;Propria;Sem cobranca de frete;13;1.0;791,8;791,8;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;27012018;27012018;2.925,5;2.925,5;Saida;Propria;Sem cobranca de frete;13;1.0;1.675;1.675;0;5102;X.102;8.4;1675.00;140,7
42591651137521;CONSUMIDORFINAL3106200;27012018;;2.925,5;0;Saida;Propria;Sem cobranca de frete;13;1.0;96,7;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;27012018;27012018;2.925,5;2.925,5;Saida;Propria;Sem cobranca de frete;13;1.0;1.153,8;1.153,8;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;28012018;28012018;977,3;977,3;Saida;Propria;Sem cobranca de frete;13;1.0;609,8;609,8;0;5102;X.102;8.4;609.80;51,22
42591651137521;CONSUMIDORFINAL3106200;28012018;;977,3;0;Saida;Propria;Sem cobranca de frete;13;1.0;21,8;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;28012018;28012018;977,3;977,3;Saida;Propria;Sem cobranca de frete;13;1.0;345,7;345,7;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;31012018;31012018;1.106,6;1.106,6;Saida;Propria;Sem cobranca de frete;13;1.0;667,9;667,9;0;5102;X.102;8.4;667.90;56,1
42591651137521;CONSUMIDORFINAL3106200;31012018;;1.106,6;0;Saida;Propria;Sem cobranca de frete;13;1.0;51,4;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;31012018;31012018;1.106,6;1.106,6;Saida;Propria;Sem cobranca de frete;13;1.0;387,3;387,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;1012018;1012018;7.003,6;7.003,6;Saida;Propria;Sem cobranca de frete;1;1.0;3.896,2;3.896,2;0;5102;X.102;8.4;3896.20;327,28
42591651159924;CONSUMIDORFINAL3151800;1012018;;7.003,6;0;Saida;Propria;Sem cobranca de frete;1;1.0;287,2;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;1012018;1012018;7.003,6;7.003,6;Saida;Propria;Sem cobranca de frete;1;1.0;2.820,2;2.820,2;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;2012018;2012018;7.036,7;7.036,7;Saida;Propria;Sem cobranca de frete;1;1.0;3.673,4;3.673,4;0;5102;X.102;8.4;3673.40;308,57
42591651159924;CONSUMIDORFINAL3151800;2012018;;7.036,7;0;Saida;Propria;Sem cobranca de frete;1;1.0;206;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;2012018;2012018;7.036,7;7.036,7;Saida;Propria;Sem cobranca de frete;1;1.0;3.157,3;3.157,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;3012018;3012018;4.983,4;4.983,4;Saida;Propria;Sem cobranca de frete;1;1.0;2.506,6;2.506,6;0;5102;X.102;8.4;2506.60;210,55
42591651159924;CONSUMIDORFINAL3151800;3012018;;4.983,4;0;Saida;Propria;Sem cobranca de frete;1;1.0;340,9;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;3012018;3012018;4.983,4;4.983,4;Saida;Propria;Sem cobranca de frete;1;1.0;2.135,9;2.135,9;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;4012018;4012018;6.124,1;6.124,1;Saida;Propria;Sem cobranca de frete;1;1.0;3.297,5;3.297,5;0;5102;X.102;8.4;3297.50;276,99
42591651159924;CONSUMIDORFINAL3151800;4012018;;6.124,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;184;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;4012018;4012018;6.124,1;6.124,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.642,6;2.642,6;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;5012018;5012018;6.309,2;6.309,2;Saida;Propria;Sem cobranca de frete;1;1.0;3.648,9;3.648,9;0;5102;X.102;8.4;3648.90;306,51
42591651159924;CONSUMIDORFINAL3151800;5012018;;6.309,2;0;Saida;Propria;Sem cobranca de frete;1;1.0;184;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;5012018;5012018;6.309,2;6.309,2;Saida;Propria;Sem cobranca de frete;1;1.0;2.476,3;2.476,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;6012018;6012018;8.061,1;8.061,1;Saida;Propria;Sem cobranca de frete;1;1.0;4.570,2;4.570,2;0;5102;X.102;8.4;4570.20;383,9
42591651159924;CONSUMIDORFINAL3151800;6012018;;8.061,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;230,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;6012018;6012018;8.061,1;8.061,1;Saida;Propria;Sem cobranca de frete;1;1.0;3.260,1;3.260,1;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;7012018;7012018;10.655,6;10.655,6;Saida;Propria;Sem cobranca de frete;1;1.0;5.825,7;5.825,7;0;5102;X.102;8.4;5825.70;489,36
42591651159924;CONSUMIDORFINAL3151800;7012018;;10.655,6;0;Saida;Propria;Sem cobranca de frete;1;1.0;365,2;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;7012018;7012018;10.655,6;10.655,6;Saida;Propria;Sem cobranca de frete;1;1.0;4.464,7;4.464,7;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;8012018;8012018;4.475,8;4.475,8;Saida;Propria;Sem cobranca de frete;1;1.0;2.496;2.496;0;5102;X.102;8.4;2496.00;209,66
42591651159924;CONSUMIDORFINAL3151800;8012018;;4.475,8;0;Saida;Propria;Sem cobranca de frete;1;1.0;152,6;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;8012018;8012018;4.475,8;4.475,8;Saida;Propria;Sem cobranca de frete;1;1.0;1.827,2;1.827,2;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;9012018;9012018;6.770,1;6.770,1;Saida;Propria;Sem cobranca de frete;1;1.0;3.780,4;3.780,4;0;5102;X.102;8.4;3780.40;317,55
42591651159924;CONSUMIDORFINAL3151800;9012018;;6.770,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;240,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;9012018;9012018;6.770,1;6.770,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.749,2;2.749,2;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;10012018;10012018;7.443,8;7.443,8;Saida;Propria;Sem cobranca de frete;1;1.0;4.049;4.049;0;5102;X.102;8.4;4049.00;340,12
42591651159924;CONSUMIDORFINAL3151800;10012018;;7.443,8;0;Saida;Propria;Sem cobranca de frete;1;1.0;393;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;10012018;10012018;7.443,8;7.443,8;Saida;Propria;Sem cobranca de frete;1;1.0;3.001,8;3.001,8;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;11012018;11012018;6.080,9;6.080,9;Saida;Propria;Sem cobranca de frete;1;1.0;3.356,3;3.356,3;0;5102;X.102;8.4;3356.30;281,93
42591651159924;CONSUMIDORFINAL3151800;11012018;;6.080,9;0;Saida;Propria;Sem cobranca de frete;1;1.0;198,3;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;11012018;11012018;6.080,9;6.080,9;Saida;Propria;Sem cobranca de frete;1;1.0;2.526,3;2.526,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;12012018;12012018;5.074,5;5.074,5;Saida;Propria;Sem cobranca de frete;1;1.0;2.702,2;2.702,2;0;5102;X.102;8.4;2702.20;226,98
42591651159924;CONSUMIDORFINAL3151800;12012018;;5.074,5;0;Saida;Propria;Sem cobranca de frete;1;1.0;186,9;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;12012018;12012018;5.074,5;5.074,5;Saida;Propria;Sem cobranca de frete;1;1.0;2.185,4;2.185,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;13012018;13012018;7.426,2;7.426,2;Saida;Propria;Sem cobranca de frete;1;1.0;3.940,9;3.940,9;0;5102;X.102;8.4;3940.90;331,04
42591651159924;CONSUMIDORFINAL3151800;13012018;;7.426,2;0;Saida;Propria;Sem cobranca de frete;1;1.0;294,6;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;13012018;13012018;7.426,2;7.426,2;Saida;Propria;Sem cobranca de frete;1;1.0;3.190,7;3.190,7;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;14012018;14012018;8.003,8;8.003,8;Saida;Propria;Sem cobranca de frete;1;1.0;4.450,1;4.450,1;0;5102;X.102;8.4;4450.10;373,81
42591651159924;CONSUMIDORFINAL3151800;14012018;;8.003,8;0;Saida;Propria;Sem cobranca de frete;1;1.0;269,7;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;14012018;14012018;8.003,8;8.003,8;Saida;Propria;Sem cobranca de frete;1;1.0;3.284;3.284;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;15012018;15012018;6.926,9;6.926,9;Saida;Propria;Sem cobranca de frete;1;1.0;3.781,3;3.781,3;0;5102;X.102;8.4;3781.30;317,63
42591651159924;CONSUMIDORFINAL3151800;15012018;;6.926,9;0;Saida;Propria;Sem cobranca de frete;1;1.0;230;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;15012018;15012018;6.926,9;6.926,9;Saida;Propria;Sem cobranca de frete;1;1.0;2.915,6;2.915,6;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;16012018;16012018;6.119,4;6.119,4;Saida;Propria;Sem cobranca de frete;1;1.0;3.565,4;3.565,4;0;5102;X.102;8.4;3565.40;299,49
42591651159924;CONSUMIDORFINAL3151800;16012018;;6.119,4;0;Saida;Propria;Sem cobranca de frete;1;1.0;241,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;16012018;16012018;6.119,4;6.119,4;Saida;Propria;Sem cobranca de frete;1;1.0;2.312,5;2.312,5;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;17012018;17012018;5.042,7;5.042,7;Saida;Propria;Sem cobranca de frete;1;1.0;2.906,4;2.906,4;0;5102;X.102;8.4;2906.40;244,14
42591651159924;CONSUMIDORFINAL3151800;17012018;;5.042,7;0;Saida;Propria;Sem cobranca de frete;1;1.0;135,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;17012018;17012018;5.042,7;5.042,7;Saida;Propria;Sem cobranca de frete;1;1.0;2.000,5;2.000,5;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;18012018;18012018;5.039,8;5.039,8;Saida;Propria;Sem cobranca de frete;1;1.0;3.035,1;3.035,1;0;5102;X.102;8.4;3035.10;254,95
42591651159924;CONSUMIDORFINAL3151800;18012018;;5.039,8;0;Saida;Propria;Sem cobranca de frete;1;1.0;58,2;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;18012018;18012018;5.039,8;5.039,8;Saida;Propria;Sem cobranca de frete;1;1.0;1.946,5;1.946,5;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;19012018;19012018;6.860,1;6.860,1;Saida;Propria;Sem cobranca de frete;1;1.0;3.707,2;3.707,2;0;5102;X.102;8.4;3707.20;311,4
42591651159924;CONSUMIDORFINAL3151800;19012018;;6.860,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;354,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;19012018;19012018;6.860,1;6.860,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.798,4;2.798,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;20012018;20012018;7.857,1;7.857,1;Saida;Propria;Sem cobranca de frete;1;1.0;4.769,8;4.769,8;0;5102;X.102;8.4;4769.80;400,66
42591651159924;CONSUMIDORFINAL3151800;20012018;;7.857,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;182,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;20012018;20012018;7.857,1;7.857,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.904,8;2.904,8;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;21012018;21012018;7.775,4;7.775,4;Saida;Propria;Sem cobranca de frete;1;1.0;4.190,3;4.190,3;0;5102;X.102;8.4;4190.30;351,99
42591651159924;CONSUMIDORFINAL3151800;21012018;;7.775,4;0;Saida;Propria;Sem cobranca de frete;1;1.0;234;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;21012018;21012018;7.775,4;7.775,4;Saida;Propria;Sem cobranca de frete;1;1.0;3.351,1;3.351,1;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;22012018;22012018;3.541,1;3.541,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.069,2;2.069,2;0;5102;X.102;8.4;2069.20;173,81
42591651159924;CONSUMIDORFINAL3151800;22012018;;3.541,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;130,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;22012018;22012018;3.541,1;3.541,1;Saida;Propria;Sem cobranca de frete;1;1.0;1.341,1;1.341,1;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;23012018;23012018;2.737,5;2.737,5;Saida;Propria;Sem cobranca de frete;1;1.0;1.497,2;1.497,2;0;5102;X.102;8.4;1497.20;125,76
42591651159924;CONSUMIDORFINAL3151800;23012018;;2.737,5;0;Saida;Propria;Sem cobranca de frete;1;1.0;147,4;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;23012018;23012018;2.737,5;2.737,5;Saida;Propria;Sem cobranca de frete;1;1.0;1.092,9;1.092,9;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;24012018;24012018;4.201,2;4.201,2;Saida;Propria;Sem cobranca de frete;1;1.0;2.214,2;2.214,2;0;5102;X.102;8.4;2214.20;185,99
42591651159924;CONSUMIDORFINAL3151800;24012018;;4.201,2;0;Saida;Propria;Sem cobranca de frete;1;1.0;164,6;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;24012018;24012018;4.201,2;4.201,2;Saida;Propria;Sem cobranca de frete;1;1.0;1.822,4;1.822,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;25012018;25012018;3.668,1;3.668,1;Saida;Propria;Sem cobranca de frete;1;1.0;2.128;2.128;0;5102;X.102;8.4;2128.00;178,75
42591651159924;CONSUMIDORFINAL3151800;25012018;;3.668,1;0;Saida;Propria;Sem cobranca de frete;1;1.0;114,7;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;25012018;25012018;3.668,1;3.668,1;Saida;Propria;Sem cobranca de frete;1;1.0;1.425,4;1.425,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;26012018;26012018;7.042,8;7.042,8;Saida;Propria;Sem cobranca de frete;1;1.0;3.822,2;3.822,2;0;5102;X.102;8.4;3822.20;321,06
42591651159924;CONSUMIDORFINAL3151800;26012018;;7.042,8;0;Saida;Propria;Sem cobranca de frete;1;1.0;320,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;26012018;26012018;7.042,8;7.042,8;Saida;Propria;Sem cobranca de frete;1;1.0;2.899,8;2.899,8;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;27012018;27012018;9.844,9;9.844,9;Saida;Propria;Sem cobranca de frete;1;1.0;5.540,4;5.540,4;0;5102;X.102;8.4;5540.40;465,39
42591651159924;CONSUMIDORFINAL3151800;27012018;;9.844,9;0;Saida;Propria;Sem cobranca de frete;1;1.0;293,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;27012018;27012018;9.844,9;9.844,9;Saida;Propria;Sem cobranca de frete;1;1.0;4.011;4.011;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;28012018;28012018;7.414,3;7.414,3;Saida;Propria;Sem cobranca de frete;1;1.0;4.025,2;4.025,2;0;5102;X.102;8.4;4025.20;338,12
42591651159924;CONSUMIDORFINAL3151800;28012018;;7.414,3;0;Saida;Propria;Sem cobranca de frete;1;1.0;489,4;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;28012018;28012018;7.414,3;7.414,3;Saida;Propria;Sem cobranca de frete;1;1.0;2.899,7;2.899,7;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;29012018;29012018;4.309,4;4.309,4;Saida;Propria;Sem cobranca de frete;1;1.0;2.349,4;2.349,4;0;5102;X.102;8.4;2349.40;197,35
42591651159924;CONSUMIDORFINAL3151800;29012018;;4.309,4;0;Saida;Propria;Sem cobranca de frete;1;1.0;228,6;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;29012018;29012018;4.309,4;4.309,4;Saida;Propria;Sem cobranca de frete;1;1.0;1.731,4;1.731,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;30012018;30012018;3.248,2;3.248,2;Saida;Propria;Sem cobranca de frete;1;1.0;1.858;1.858;0;5102;X.102;8.4;1858.00;156,07
42591651159924;CONSUMIDORFINAL3151800;30012018;;3.248,2;0;Saida;Propria;Sem cobranca de frete;1;1.0;135,9;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;30012018;30012018;3.248,2;3.248,2;Saida;Propria;Sem cobranca de frete;1;1.0;1.254,3;1.254,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;31012018;31012018;6.619,2;6.619,2;Saida;Propria;Sem cobranca de frete;1;1.0;3.571,4;3.571,4;0;5102;X.102;8.4;3571.40;300
42591651159924;CONSUMIDORFINAL3151800;31012018;;6.619,2;0;Saida;Propria;Sem cobranca de frete;1;1.0;402,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;31012018;31012018;6.619,2;6.619,2;Saida;Propria;Sem cobranca de frete;1;1.0;2.645;2.645;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;1012018;1012018;6.247,3;6.247,3;Saida;Propria;Sem cobranca de frete;2;1.0;3.421;3.421;0;5102;X.102;8.4;3421.00;287,36
42591651159924;CONSUMIDORFINAL3151800;1012018;;6.247,3;0;Saida;Propria;Sem cobranca de frete;2;1.0;247;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;1012018;1012018;6.247,3;6.247,3;Saida;Propria;Sem cobranca de frete;2;1.0;2.579,3;2.579,3;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;2012018;2012018;1.708,5;1.708,5;Saida;Propria;Sem cobranca de frete;2;1.0;927,8;927,8;0;5102;X.102;8.4;927.80;77,94
42591651159924;CONSUMIDORFINAL3151800;2012018;;1.708,5;0;Saida;Propria;Sem cobranca de frete;2;1.0;27;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;2012018;2012018;1.708,5;1.708,5;Saida;Propria;Sem cobranca de frete;2;1.0;753,7;753,7;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;3012018;3012018;4.118,6;4.118,6;Saida;Propria;Sem cobranca de frete;2;1.0;2.229,7;2.229,7;0;5102;X.102;8.4;2229.70;187,29
42591651159924;CONSUMIDORFINAL3151800;3012018;;4.118,6;0;Saida;Propria;Sem cobranca de frete;2;1.0;210,7;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;3012018;3012018;4.118,6;4.118,6;Saida;Propria;Sem cobranca de frete;2;1.0;1.678,2;1.678,2;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;4012018;4012018;2.912,5;2.912,5;Saida;Propria;Sem cobranca de frete;2;1.0;1.665,9;1.665,9;0;5102;X.102;8.4;1665.90;139,94
42591651159924;CONSUMIDORFINAL3151800;4012018;;2.912,5;0;Saida;Propria;Sem cobranca de frete;2;1.0;37,5;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;4012018;4012018;2.912,5;2.912,5;Saida;Propria;Sem cobranca de frete;2;1.0;1.209,1;1.209,1;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;5012018;5012018;6.351,8;6.351,8;Saida;Propria;Sem cobranca de frete;2;1.0;3.377,9;3.377,9;0;5102;X.102;8.4;3377.90;283,74
42591651159924;CONSUMIDORFINAL3151800;5012018;;6.351,8;0;Saida;Propria;Sem cobranca de frete;2;1.0;275,4;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;5012018;5012018;6.351,8;6.351,8;Saida;Propria;Sem cobranca de frete;2;1.0;2.698,5;2.698,5;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;6012018;6012018;7.209,3;7.209,3;Saida;Propria;Sem cobranca de frete;2;1.0;3.939,2;3.939,2;0;5102;X.102;8.4;3939.20;330,89
42591651159924;CONSUMIDORFINAL3151800;6012018;;7.209,3;0;Saida;Propria;Sem cobranca de frete;2;1.0;339,2;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;6012018;6012018;7.209,3;7.209,3;Saida;Propria;Sem cobranca de frete;2;1.0;2.930,9;2.930,9;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;7012018;7012018;5.661,8;5.661,8;Saida;Propria;Sem cobranca de frete;2;1.0;2.861,4;2.861,4;0;5102;X.102;8.4;2861.40;240,36
42591651159924;CONSUMIDORFINAL3151800;7012018;;5.661,8;0;Saida;Propria;Sem cobranca de frete;2;1.0;428,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;7012018;7012018;5.661,8;5.661,8;Saida;Propria;Sem cobranca de frete;2;1.0;2.371,6;2.371,6;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;8012018;8012018;4.710,1;4.710,1;Saida;Propria;Sem cobranca de frete;2;1.0;2.624;2.624;0;5102;X.102;8.4;2624.00;220,42
42591651159924;CONSUMIDORFINAL3151800;8012018;;4.710,1;0;Saida;Propria;Sem cobranca de frete;2;1.0;265,6;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;8012018;8012018;4.710,1;4.710,1;Saida;Propria;Sem cobranca de frete;2;1.0;1.820,5;1.820,5;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;9012018;9012018;3.798,7;3.798,7;Saida;Propria;Sem cobranca de frete;2;1.0;2.076,9;2.076,9;0;5102;X.102;8.4;2076.90;174,46
42591651159924;CONSUMIDORFINAL3151800;9012018;;3.798,7;0;Saida;Propria;Sem cobranca de frete;2;1.0;111,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;9012018;9012018;3.798,7;3.798,7;Saida;Propria;Sem cobranca de frete;2;1.0;1.610;1.610;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;10012018;10012018;4.394,3;4.394,3;Saida;Propria;Sem cobranca de frete;2;1.0;2.426,1;2.426,1;0;5102;X.102;8.4;2426.10;203,79
42591651159924;CONSUMIDORFINAL3151800;10012018;;4.394,3;0;Saida;Propria;Sem cobranca de frete;2;1.0;71,8;0;;;;0.0;0;0
42591651159924;CONSUMIDORFINAL3151800;10012018;10012018;4.394,3;4.394,3;Saida;Propria;Sem cobranca de frete;2;1.0;1.896,4;1.896,4;60;5405;X.405;0.0;0.00;0
42591651159924;CONSUMIDORFINAL3151800;11012018;11012018;3.344,7;3.344,7;Saida;Propria;Sem cobranca de frete;2;1.0;1.907,8;1.907,8;0;5102;X.102;8.4;1907.80;160,26
