IdOrganizacao;IdParticipante;IdCfop;IdModelo;DataDoMovimento;TotalDoDocumentoFiscal;Operacao;Emissao;CstICMS;AliquotaIcms;TipoDoFrete;SufixoDoCFOP;NumeroSatEcf;QuantidadeDeDocumentos;TotalDoItem;ValorIcms;BaseDeCalculoIcms
42591651126082;CONSUMIDORFINAL3106200;5102;2D;11012018;9592,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5611,1;471,33;5611,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;11012018;9592,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3755,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;12012018;9723;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;4151,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;12012018;9723;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5303,2;445,47;5303,2
42591651126082;CONSUMIDORFINAL3106200;5405;2D;13012018;11053,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;4285,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;13012018;11053,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;6429,3;540,06;6429,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;14012018;11779,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;4409;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;14012018;11779,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;7163,6;601,74;7163,6
42591651126082;CONSUMIDORFINAL3106200;5405;2D;15012018;7272;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2623;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;15012018;7272;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;4404,9;370,01;4404,9
42591651126082;CONSUMIDORFINAL3106200;5102;2D;16012018;9975,98;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5006;420,5;5006
42591651126082;CONSUMIDORFINAL3106200;5405;2D;16012018;9975,98;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2905,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;17012018;8288,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5009,4;420,79;5009,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;17012018;8288,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3120,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;18012018;9268,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3453,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;18012018;9268,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5796;486,86;5796
42591651126082;CONSUMIDORFINAL3106200;5405;2D;19012018;11446,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;4624,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;19012018;11446,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;6599;554,32;6599
42591651126082;CONSUMIDORFINAL3106200;5102;2D;20012018;10821;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;6895,5;579,22;6895,5
42591651126082;CONSUMIDORFINAL3106200;5405;2D;20012018;10821;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3693,1;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;21012018;10702;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;6835,2;574,16;6835,2
42591651126082;CONSUMIDORFINAL3106200;5405;2D;21012018;10702;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3814,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;22012018;7067;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2852,1;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;22012018;7067;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;4036;339,02;4036
42591651126082;CONSUMIDORFINAL3106200;5102;2D;23012018;6845,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;4177,1;350,88;4177,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;23012018;6845,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2510,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;24012018;8334,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3101,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;24012018;8334,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5075;426,3;5075
42591651126082;CONSUMIDORFINAL3106200;5102;2D;25012018;8608,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5171,3;434,39;5171,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;25012018;8608,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3254,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;26012018;10088,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5806,7;487,76;5806,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;26012018;10088,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;4041;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;27012018;7280,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;4424,8;371,68;4424,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;27012018;7280,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2774,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;28012018;19475,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;7563;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;28012018;19475,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;11577,3;972,49;11577,3
42591651126082;CONSUMIDORFINAL3106200;5102;2D;29012018;6399,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;3835,9;322,22;3835,9
42591651126082;CONSUMIDORFINAL3106200;5405;2D;29012018;6399,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;2454,1;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;30012018;8938,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3403,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;30012018;8938,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;5359,1;450,16;5359,1
42591651126082;CONSUMIDORFINAL3106200;5102;2D;31012018;10473,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;11;1;6360,4;534,27;6360,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;31012018;10473,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;11;1;3918,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;3012018;1160,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;386;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;3012018;1160,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;604,5;50,78;604,5
42591651126082;CONSUMIDORFINAL3106200;5405;2D;5012018;1161,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;445;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;5012018;1161,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;716,1;60,15;716,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;6012018;2433,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;1065;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;6012018;2433,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1366,3;114,77;1366,3
42591651126082;CONSUMIDORFINAL3106200;5102;2D;7012018;4701,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;2579,4;216,67;2579,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;7012018;4701,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;2071,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;8012018;2437,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1361,4;114,36;1361,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;8012018;2437,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;924,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;10012018;1455,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;456,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;10012018;1455,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;979,9;82,31;979,9
42591651126082;CONSUMIDORFINAL3106200;5405;2D;11012018;1114,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;458,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;11012018;1114,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;637,8;53,58;637,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;12012018;2273,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;905,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;12012018;2273,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1285;107,94;1285
42591651126082;CONSUMIDORFINAL3106200;5102;2D;13012018;5198,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;3012,9;253,08;3012,9
42591651126082;CONSUMIDORFINAL3106200;5405;2D;13012018;5198,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;2091,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;14012018;5484,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;2893,1;243,02;2893,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;14012018;5484,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;2474,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;15012018;1637;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1026,6;86,23;1026,6
42591651126082;CONSUMIDORFINAL3106200;5405;2D;15012018;1637;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;578,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;17012018;910,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;610,7;51,3;610,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;17012018;910,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;272,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;18012018;1909,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1115,1;93,67;1115,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;18012018;1909,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;794,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;19012018;1995,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1255;105,42;1255
42591651126082;CONSUMIDORFINAL3106200;5405;2D;19012018;1995,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;687,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;20012018;3732,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;1353,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;20012018;3732,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;2332,6;195,94;2332,6
42591651126082;CONSUMIDORFINAL3106200;5102;2D;21012018;4435,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;2645;222,18;2645
42591651126082;CONSUMIDORFINAL3106200;5405;2D;21012018;4435,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;1665,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;22012018;2025,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1265,3;106,29;1265,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;22012018;2025,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;751;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;24012018;947,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;289,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;24012018;947,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;617,6;51,88;617,6
42591651126082;CONSUMIDORFINAL3106200;5102;2D;25012018;1574,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1026,3;86,21;1026,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;25012018;1574,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;516,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;26012018;2500,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1441,3;121,07;1441,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;26012018;2500,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;1026,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;27012018;7317,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;2998,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;27012018;7317,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;4086;343,22;4086
42591651126082;CONSUMIDORFINAL3106200;5102;2D;28012018;36,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;36,9;3,1;36,9
42591651126082;CONSUMIDORFINAL3106200;5102;2D;29012018;2432,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;1390;116,76;1390
42591651126082;CONSUMIDORFINAL3106200;5405;2D;29012018;2432,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;874,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;31012018;1423,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;14;1;882,7;74,15;882,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;31012018;1423,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;14;1;541,1;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;1012018;1205,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;549,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;1012018;1205,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;569,5;47,84;569,5
42591651126082;CONSUMIDORFINAL3106200;5405;2D;2012018;5026,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2039;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;2012018;5026,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2571,8;216,03;2571,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;3012018;3044,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1381,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;3012018;3044,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;1508,9;126,75;1508,9
42591651126082;CONSUMIDORFINAL3106200;5102;2D;4012018;3050,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;1534,2;128,87;1534,2
42591651126082;CONSUMIDORFINAL3106200;5405;2D;4012018;3050,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1343,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;5012018;7802,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3990,3;335,19;3990,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;5012018;7802,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;3278,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;6012018;9599,75;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;5574,1;468,22;5574,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;6012018;9599,75;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;3780,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;7012018;7301,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3879,4;325,87;3879,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;7012018;7301,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2949,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;8012018;543,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;189;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;8012018;543,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;337,4;28,34;337,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;9012018;2397,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1063,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;9012018;2397,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;1257,7;105,65;1257,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;10012018;6092;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2706,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;10012018;6092;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3185,4;267,57;3185,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;11012018;4012;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1528,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;11012018;4012;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2372,8;199,32;2372,8
42591651126082;CONSUMIDORFINAL3106200;5102;2D;12012018;5218,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2792,7;234,59;2792,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;12012018;5218,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2108,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;13012018;8869,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;3810,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;13012018;8869,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;4714,1;395,98;4714,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;14012018;5995,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2363,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;14012018;5995,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3397,3;285,37;3397,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;15012018;4044,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1630,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;15012018;4044,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2284,5;191,9;2284,5
42591651126082;CONSUMIDORFINAL3106200;5102;2D;16012018;6671,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3470;291,48;3470
42591651126082;CONSUMIDORFINAL3106200;5405;2D;16012018;6671,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2619,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;17012018;6481,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2552,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;17012018;6481,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3549,3;298,14;3549,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;18012018;7006,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2638,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;18012018;7006,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3802,1;319,38;3802,1
42591651126082;CONSUMIDORFINAL3106200;5102;2D;19012018;6063,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3259,7;273,81;3259,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;19012018;6063,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2492,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;20012018;6297,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3560;299,04;3560
42591651126082;CONSUMIDORFINAL3106200;5405;2D;20012018;6297,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2451,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;21012018;857,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;492,8;41,4;492,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;21012018;857,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;317,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;22012018;2659,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;1367,1;114,84;1367,1
42591651126082;CONSUMIDORFINAL3106200;5405;2D;22012018;2659,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1139,4;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;23012018;6390,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3452,6;290,02;3452,6
42591651126082;CONSUMIDORFINAL3106200;5405;2D;23012018;6390,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2597,8;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;24012018;4709,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2635,6;221,39;2635,6
42591651126082;CONSUMIDORFINAL3106200;5405;2D;24012018;4709,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1929;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;25012018;5903,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2257,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;25012018;5903,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3337,9;280,38;3337,9
42591651126082;CONSUMIDORFINAL3106200;5405;2D;26012018;7250,55;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2767,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;26012018;7250,55;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;4048,8;340,1;4048,8
42591651126082;CONSUMIDORFINAL3106200;5102;2D;27012018;6688,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;3653,7;306,91;3653,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;27012018;6688,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2596,9;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;28012018;5330,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2930,8;246,19;2930,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;28012018;5330,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2022,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;29012018;4013;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1666,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;29012018;4013;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2084,7;175,11;2084,7
42591651126082;CONSUMIDORFINAL3106200;5405;2D;30012018;3982,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;1587,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;30012018;3982,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2222,6;186,7;2222,6
42591651126082;CONSUMIDORFINAL3106200;5102;2D;31012018;5103,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;13;1;2782,8;233,76;2782,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;31012018;5103,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;13;1;2213,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;1012018;5958,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3285,2;275,96;3285,2
42591651126082;CONSUMIDORFINAL3106200;5405;2D;1012018;5958,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2579,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;2012018;6083,72;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2668,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;2012018;6083,72;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3038,5;255,23;3038,5
42591651126082;CONSUMIDORFINAL3106200;5102;2D;3012018;5181,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2765,8;232,33;2765,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;3012018;5181,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2058,6;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;4012018;2968,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;1617,9;135,9;1617,9
42591651126082;CONSUMIDORFINAL3106200;5405;2D;4012018;2968,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1104,2;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;5012018;376,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;235,2;19,76;235,2
42591651126082;CONSUMIDORFINAL3106200;5405;2D;5012018;376,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;141;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;6012018;4148,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2269,5;190,64;2269,5
42591651126082;CONSUMIDORFINAL3106200;5405;2D;6012018;4148,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1653,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;7012018;5633,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2999,3;251,94;2999,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;7012018;5633,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2262,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;8012018;5493,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2292,3;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;8012018;5493,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3083,4;259,01;3083,4
42591651126082;CONSUMIDORFINAL3106200;5102;2D;9012018;4951,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2918,3;245,14;2918,3
42591651126082;CONSUMIDORFINAL3106200;5405;2D;9012018;4951,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1885,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5405;2D;10012018;4425,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1708,7;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;10012018;4425,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2484,8;208,72;2484,8
42591651126082;CONSUMIDORFINAL3106200;5405;2D;11012018;4784,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1996,5;0;0
42591651126082;CONSUMIDORFINAL3106200;5102;2D;11012018;4784,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2510,4;210,87;2510,4
42591651126082;CONSUMIDORFINAL3106200;5405;2D;12012018;4421,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1717,6;0;0
